apparentTemperature,cloudCover,dateKey,dewPoint,hourKey,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
62.07,0.77,20180107,55.8,18,0.8,partly-cloudy-day,0.0,0.0,,1019.7,Mostly Cloudy,62.07,1515348000,2.0,4.43,79.0,3.43,1.07
65.91,0.26,20180107,55.74,19,0.7,partly-cloudy-day,0.0,0.0,,1019.09,Partly Cloudy,65.91,1515351600,3.0,6.16,74.0,4.41,0.48
69.01,0.1,20180107,54.52,20,0.6,clear-day,0.0,0.0,,1017.98,Clear,69.01,1515355200,3.0,7.79,159.0,4.1,0.2
70.12,0.2,20180107,53.82,21,0.56,clear-day,0.0,0.0,,1017.19,Clear,70.12,1515358800,3.0,7.47,227.0,6.27,1.88
71.3,0.1,20180107,54.0,22,0.54,clear-day,0.0,0.0,,1016.5,Clear,71.3,1515362400,2.0,6.77,222.0,6.06,1.96
69.48,0.12,20180107,54.38,23,0.59,clear-day,0.0,0.0,,1016.04,Clear,69.48,1515366000,1.0,6.07,235.0,6.3,1.96
68.24,0.0,20180108,55.19,00,0.63,clear-day,0.0,0.0,,1015.67,Clear,68.24,1515369600,0.0,6.37,237.0,3.39,1.19
65.74,0.16,20180108,55.32,01,0.69,clear-night,0.0,0.0,,1015.86,Clear,65.74,1515373200,0.0,5.84,251.0,3.2,1.02
63.7,0.08,20180108,55.18,02,0.74,clear-night,0.0,0.0,,1016.52,Clear,63.7,1515376800,0.0,5.75,269.0,4.16,1.67
63.22,0.0,20180108,55.21,03,0.75,clear-night,0.0,0.0,,1016.53,Clear,63.22,1515380400,0.0,6.02,276.0,2.69,0.64
62.86,0.0,20180108,55.06,04,0.76,clear-night,0.0,0.0,,1016.41,Clear,62.86,1515384000,0.0,6.54,324.0,1.72,0.2
62.76,0.0,20180108,54.85,05,0.75,clear-night,0.0,0.0,,1016.33,Clear,62.76,1515387600,0.0,7.0,55.0,0.91,0.14
62.55,0.25,20180108,54.4,06,0.75,partly-cloudy-night,0.0,0.0,,1016.18,Partly Cloudy,62.55,1515391200,0.0,6.29,46.0,1.09,0.02
62.58,0.01,20180108,54.8,07,0.76,clear-night,0.0,0.0,,1015.94,Clear,62.58,1515394800,0.0,5.42,263.0,1.95,0.27
62.33,0.44,20180108,53.75,08,0.74,partly-cloudy-night,0.0,0.0,,1015.31,Partly Cloudy,62.33,1515398400,0.0,5.34,53.0,0.8,0.09
62.41,0.86,20180108,54.65,09,0.76,partly-cloudy-night,0.0,0.0,,1015.37,Mostly Cloudy,62.41,1515402000,0.0,5.33,31.0,1.0,0.19
62.09,1.0,20180108,54.31,10,0.76,cloudy,0.0,0.0,,1014.92,Overcast,62.09,1515405600,0.0,5.81,53.0,1.2,0.33
62.13,1.0,20180108,54.37,11,0.76,cloudy,0.0,0.0,,1014.11,Overcast,62.13,1515409200,0.0,5.54,33.0,1.4,0.13
62.21,0.99,20180108,54.34,12,0.75,cloudy,0.0,0.0,,1013.86,Overcast,62.21,1515412800,0.0,5.07,193.0,1.9,0.06
61.82,1.0,20180108,55.41,13,0.8,cloudy,0.0,0.0,,1014.0,Overcast,61.82,1515416400,0.0,5.05,295.0,2.04,0.28
61.47,1.0,20180108,55.94,14,0.82,cloudy,0.0013,0.2,rain,1014.6,Overcast,61.47,1515420000,0.0,4.85,285.0,2.61,0.51
61.25,0.99,20180108,56.35,15,0.84,cloudy,0.0036,0.47,rain,1014.57,Overcast,61.25,1515423600,0.0,4.03,354.0,2.5,0.5
61.47,1.0,20180108,55.99,16,0.82,cloudy,0.0029,0.45,rain,1014.22,Overcast,61.47,1515427200,0.0,6.3,29.0,2.83,0.83
62.36,0.95,20180108,56.08,17,0.8,cloudy,0.0034,0.45,rain,1014.63,Overcast,62.36,1515430800,1.0,8.18,78.0,2.45,0.78
63.54,0.99,20180108,55.77,18,0.76,cloudy,0.0013,0.22,rain,1014.56,Overcast,63.54,1515434400,2.0,9.12,52.0,3.38,0.83
65.62,0.88,20180108,55.48,19,0.7,partly-cloudy-day,0.0005,0.08,rain,1013.6,Mostly Cloudy,65.62,1515438000,2.0,9.71,83.0,2.67,0.86
66.39,0.94,20180108,56.01,20,0.69,cloudy,0.0,0.0,,1012.75,Overcast,66.39,1515441600,2.0,9.18,112.0,2.84,0.6
65.07,1.0,20180108,56.68,21,0.74,cloudy,0.0045,0.58,rain,1012.08,Overcast,65.07,1515445200,2.0,9.14,91.0,3.18,1.17
63.6,1.0,20180108,57.49,22,0.81,rain,0.0192,0.87,rain,1012.46,Light Rain,63.6,1515448800,2.0,5.52,74.0,3.09,1.16
62.47,1.0,20180108,57.3,23,0.83,rain,0.0414,0.89,rain,1012.49,Light Rain,62.47,1515452400,1.0,5.39,69.0,6.11,2.47
61.42,1.0,20180109,57.41,00,0.87,rain,0.0429,0.92,rain,1012.36,Light Rain,61.42,1515456000,0.0,4.02,78.0,6.5,2.6
60.96,1.0,20180109,57.49,01,0.88,rain,0.088,0.94,rain,1012.19,Rain,60.96,1515459600,0.0,6.08,89.0,8.87,4.02
60.99,0.98,20180109,57.27,02,0.88,rain,0.0338,0.93,rain,1011.68,Light Rain,60.99,1515463200,0.0,10.0,78.0,8.04,3.9
61.06,0.87,20180109,56.94,03,0.86,partly-cloudy-night,0.0018,0.42,rain,1011.26,Mostly Cloudy,61.06,1515466800,0.0,10.0,86.0,5.82,2.87
61.4,0.96,20180109,56.56,04,0.84,cloudy,0.0003,0.12,rain,1010.65,Overcast,61.4,1515470400,0.0,10.0,87.0,4.92,2.02
61.91,1.0,20180109,56.33,05,0.82,cloudy,0.0026,0.36,rain,1010.14,Overcast,61.91,1515474000,0.0,10.0,89.0,4.93,2.2
61.84,1.0,20180109,56.17,06,0.82,cloudy,0.0026,0.34,rain,1010.03,Overcast,61.84,1515477600,0.0,10.0,98.0,7.08,2.93
61.91,1.0,20180109,56.17,07,0.81,cloudy,0.009,0.47,rain,1009.61,Overcast,61.91,1515481200,0.0,10.0,106.0,8.15,3.84
61.73,1.0,20180109,56.17,08,0.82,cloudy,0.0035,0.52,rain,1008.77,Overcast,61.73,1515484800,0.0,9.56,121.0,12.89,5.48
60.56,1.0,20180109,56.48,09,0.86,cloudy,0.0114,0.79,rain,1008.09,Overcast,60.56,1515488400,0.0,8.86,117.0,12.05,5.48
60.21,1.0,20180109,56.59,10,0.88,rain,0.0166,0.76,rain,1007.17,Light Rain,60.21,1515492000,0.0,9.35,102.0,13.82,6.3
60.06,1.0,20180109,56.78,11,0.89,cloudy,0.0096,0.79,rain,1005.5,Overcast,60.06,1515495600,0.0,4.07,105.0,15.53,6.59
59.43,1.0,20180109,56.55,12,0.9,rain,0.0421,0.95,rain,1004.85,Light Rain,59.43,1515499200,0.0,4.5,114.0,15.79,6.64
59.19,1.0,20180109,56.35,13,0.9,rain,0.0989,0.97,rain,1003.56,Rain,59.19,1515502800,0.0,5.42,112.0,16.65,6.3
56.64,1.0,20180109,53.82,14,0.9,rain,0.1361,0.96,rain,1005.02,Rain,56.64,1515506400,0.0,3.29,237.0,18.2,3.84
54.57,1.0,20180109,51.84,15,0.9,rain,0.1373,0.94,rain,1006.23,Rain,54.57,1515510000,0.0,5.52,266.0,7.3,2.05
54.7,1.0,20180109,51.83,16,0.9,rain,0.0364,0.96,rain,1007.51,Light Rain,54.7,1515513600,0.0,9.78,227.0,3.59,0.71
55.33,1.0,20180109,52.42,17,0.9,cloudy,0.0083,0.65,rain,1008.58,Overcast,55.33,1515517200,1.0,6.18,153.0,6.79,2.02
56.89,0.88,20180109,53.22,18,0.87,partly-cloudy-day,0.0118,0.58,rain,1009.09,Mostly Cloudy,56.89,1515520800,2.0,9.16,193.0,8.96,2.26
58.95,0.79,20180109,53.04,19,0.81,partly-cloudy-day,0.0044,0.44,rain,1008.77,Mostly Cloudy,58.95,1515524400,2.0,9.57,185.0,13.04,4.39
58.68,0.84,20180109,52.57,20,0.8,partly-cloudy-day,0.0146,0.66,rain,1007.82,Mostly Cloudy,58.68,1515528000,2.0,7.11,171.0,15.17,5.37
57.39,1.0,20180109,52.3,21,0.83,rain,0.0282,0.86,rain,1006.8,Light Rain,57.39,1515531600,2.0,8.61,160.0,15.0,5.74
55.92,1.0,20180109,52.35,22,0.88,rain,0.0692,0.91,rain,1006.17,Rain,55.92,1515535200,2.0,4.01,171.0,14.51,4.88
55.69,1.0,20180109,52.44,23,0.89,rain,0.1256,0.93,rain,1006.0,Rain,55.69,1515538800,1.0,6.06,181.0,12.08,3.48
55.66,1.0,20180110,52.55,00,0.89,rain,0.07,0.93,rain,1005.98,Rain,55.66,1515542400,0.0,5.96,169.0,8.14,1.02
55.23,0.91,20180110,52.16,01,0.89,rain,0.028,0.79,rain,1006.97,Light Rain,55.23,1515546000,0.0,9.75,302.0,5.95,1.5
54.75,0.84,20180110,51.71,02,0.89,partly-cloudy-night,0.0059,0.39,rain,1007.94,Mostly Cloudy,54.75,1515549600,0.0,9.81,306.0,4.0,1.21
54.24,0.75,20180110,51.0,03,0.89,partly-cloudy-night,0.0011,0.17,rain,1008.64,Mostly Cloudy,54.24,1515553200,0.0,10.0,331.0,2.14,0.48
53.54,0.37,20180110,50.32,04,0.89,partly-cloudy-night,0.0,0.0,,1009.55,Partly Cloudy,53.54,1515556800,0.0,10.0,290.0,1.19,0.38
53.27,0.28,20180110,50.03,05,0.89,partly-cloudy-night,0.0,0.0,,1010.59,Partly Cloudy,53.27,1515560400,0.0,10.0,315.0,2.69,0.55
52.93,0.22,20180110,49.69,06,0.89,clear-night,0.0,0.0,,1011.22,Clear,52.93,1515564000,0.0,9.68,326.0,1.97,0.43
51.98,0.11,20180110,49.12,07,0.9,clear-night,0.0,0.0,,1011.84,Clear,51.98,1515567600,0.0,9.75,30.0,1.88,0.19
51.45,0.0,20180110,48.55,08,0.9,clear-night,0.0,0.0,,1012.46,Clear,51.45,1515571200,0.0,8.68,42.0,2.35,0.3
51.06,0.23,20180110,48.44,09,0.91,clear-night,0.0,0.0,,1012.58,Clear,51.06,1515574800,0.0,8.57,0.0,2.23,0.24
51.04,0.42,20180110,48.37,10,0.91,partly-cloudy-night,0.0,0.0,,1013.48,Partly Cloudy,51.04,1515578400,0.0,8.93,35.0,2.75,0.58
50.59,0.24,20180110,47.95,11,0.91,clear-night,0.0,0.0,,1013.9,Clear,50.59,1515582000,0.0,6.71,46.0,1.97,0.52
50.39,0.3,20180110,47.71,12,0.9,partly-cloudy-night,0.0,0.0,,1014.21,Partly Cloudy,50.39,1515585600,0.0,7.27,41.0,1.71,0.33
50.28,0.35,20180110,47.51,13,0.9,partly-cloudy-night,0.0,0.0,,1014.5,Partly Cloudy,50.28,1515589200,0.0,7.45,29.0,2.01,0.42
50.47,0.5,20180110,47.66,14,0.9,partly-cloudy-night,0.0,0.0,,1015.35,Partly Cloudy,50.47,1515592800,0.0,8.84,26.0,2.38,0.7
50.36,0.35,20180110,47.36,15,0.89,partly-cloudy-night,0.0,0.0,,1015.88,Partly Cloudy,50.36,1515596400,0.0,8.8,7.0,1.96,0.35
51.12,0.09,20180110,48.1,16,0.89,clear-day,0.0,0.0,,1016.45,Clear,51.12,1515600000,0.0,8.64,37.0,1.67,0.34
55.05,0.16,20180110,50.44,17,0.84,clear-day,0.0,0.0,,1017.76,Clear,55.05,1515603600,1.0,9.6,7.0,1.96,0.57
58.08,0.19,20180110,51.89,18,0.8,clear-day,0.0,0.0,,1018.6,Clear,58.08,1515607200,2.0,10.0,50.0,2.46,0.46
60.94,0.27,20180110,52.43,19,0.74,partly-cloudy-day,0.0,0.0,,1018.56,Partly Cloudy,60.94,1515610800,3.0,10.0,121.0,2.78,0.25
62.62,0.25,20180110,52.28,20,0.69,partly-cloudy-day,0.0017,0.2,rain,1017.71,Partly Cloudy,62.62,1515614400,3.0,10.0,180.0,4.62,0.83
63.6,0.34,20180110,52.1,21,0.66,partly-cloudy-day,0.0,0.0,,1017.01,Partly Cloudy,63.6,1515618000,3.0,10.0,223.0,6.94,1.72
64.08,0.23,20180110,52.18,22,0.65,clear-day,0.0,0.0,,1016.71,Clear,64.08,1515621600,2.0,10.0,229.0,7.6,2.18
63.5,0.17,20180110,52.06,23,0.66,clear-day,0.0,0.0,,1016.94,Clear,63.5,1515625200,1.0,10.0,229.0,8.07,2.76
62.5,0.19,20180111,52.08,00,0.69,clear-day,0.0,0.0,,1017.24,Clear,62.5,1515628800,0.0,10.0,234.0,8.12,2.57
60.67,0.18,20180111,52.0,01,0.73,clear-night,0.0,0.0,,1017.56,Clear,60.67,1515632400,0.0,10.0,241.0,4.33,1.37
59.03,0.12,20180111,51.51,02,0.76,clear-night,0.0,0.0,,1018.0,Clear,59.03,1515636000,0.0,10.0,213.0,2.89,0.3
58.12,0.08,20180111,51.33,03,0.78,clear-night,0.0,0.0,,1018.33,Clear,58.12,1515639600,0.0,10.0,142.0,2.86,0.54
57.05,0.0,20180111,51.13,04,0.81,clear-night,0.0,0.0,,1018.99,Clear,57.05,1515643200,0.0,10.0,122.0,2.08,0.43
56.12,0.02,20180111,50.85,05,0.82,clear-night,0.0,0.0,,1019.67,Clear,56.12,1515646800,0.0,9.96,79.0,2.15,0.66
55.26,0.0,20180111,50.6,06,0.84,clear-night,0.0,0.0,,1020.13,Clear,55.26,1515650400,0.0,9.68,70.0,1.87,0.53
54.14,0.0,20180111,49.79,07,0.85,clear-night,0.0,0.0,,1020.27,Clear,54.14,1515654000,0.0,9.15,64.0,1.78,0.56
53.53,0.0,20180111,49.33,08,0.86,clear-night,0.0,0.0,,1020.46,Clear,53.53,1515657600,0.0,8.34,47.0,1.4,0.32
52.73,0.0,20180111,48.81,09,0.86,clear-night,0.0,0.0,,1020.58,Clear,52.73,1515661200,0.0,7.36,14.0,0.97,0.12
51.86,0.0,20180111,48.21,10,0.87,clear-night,0.0,0.0,,1020.87,Clear,51.86,1515664800,0.0,7.2,46.0,1.36,0.23
51.15,0.0,20180111,47.82,11,0.88,clear-night,0.0,0.0,,1020.72,Clear,51.15,1515668400,0.0,7.2,51.0,1.44,0.37
50.8,0.0,20180111,47.54,12,0.89,clear-night,0.0,0.0,,1020.7,Clear,50.8,1515672000,0.0,6.72,52.0,1.4,0.29
50.73,0.04,20180111,47.28,13,0.88,clear-night,0.0,0.0,,1021.19,Clear,50.73,1515675600,0.0,7.03,345.0,1.19,0.26
50.57,0.04,20180111,47.14,14,0.88,clear-night,0.0,0.0,,1022.14,Clear,50.57,1515679200,0.0,7.23,21.0,1.58,0.33
50.67,0.27,20180111,47.46,15,0.89,partly-cloudy-night,0.0,0.0,,1022.76,Partly Cloudy,50.67,1515682800,0.0,6.29,36.0,1.2,0.41
52.08,0.22,20180111,48.52,16,0.88,clear-day,0.0,0.0,,1023.11,Clear,52.08,1515686400,0.0,6.63,58.0,2.26,0.58
56.04,0.09,20180111,51.39,17,0.84,clear-day,0.0,0.0,,1024.06,Clear,56.04,1515690000,1.0,6.79,75.0,1.63,0.38
59.89,0.05,20180111,52.71,18,0.77,clear-day,0.0,0.0,,1024.6,Clear,59.89,1515693600,2.0,7.46,61.0,2.57,0.31
63.06,0.0,20180111,52.82,19,0.69,clear-day,0.0,0.0,,1024.05,Clear,63.06,1515697200,3.0,8.57,98.0,4.01,0.65
65.73,0.0,20180111,52.75,20,0.63,clear-day,0.0,0.0,,1022.81,Clear,65.73,1515700800,3.0,8.6,145.0,4.32,0.62
68.08,0.0,20180111,52.65,21,0.58,clear-day,0.0,0.0,,1021.65,Clear,68.08,1515704400,3.0,8.43,205.0,5.44,0.9
69.12,0.0,20180111,52.91,22,0.56,clear-day,0.0,0.0,,1021.4,Clear,69.12,1515708000,2.0,8.31,248.0,6.44,1.96
68.69,0.0,20180111,52.83,23,0.57,clear-day,0.0,0.0,,1021.29,Clear,68.69,1515711600,1.0,8.72,257.0,6.33,2.04
67.9,0.0,20180112,53.28,00,0.6,clear-day,0.0,0.0,,1021.07,Clear,67.9,1515715200,0.0,9.11,253.0,4.48,1.86
64.89,0.0,20180112,53.61,01,0.67,clear-day,0.0,0.0,,1021.23,Clear,64.89,1515718800,0.0,9.31,269.0,3.46,1.63
62.05,0.0,20180112,53.43,02,0.73,clear-night,0.0,0.0,,1021.5,Clear,62.05,1515722400,0.0,9.21,282.0,2.49,0.94
60.5,0.0,20180112,52.84,03,0.76,clear-night,0.0,0.0,,1021.82,Clear,60.5,1515726000,0.0,8.73,317.0,1.63,0.51
59.4,0.0,20180112,52.19,04,0.77,clear-night,0.0,0.0,,1022.04,Clear,59.4,1515729600,0.0,8.57,298.0,1.52,0.29
58.56,0.0,20180112,51.4,05,0.77,clear-night,0.0,0.0,,1022.38,Clear,58.56,1515733200,0.0,6.26,327.0,1.17,0.2
57.64,0.0,20180112,50.57,06,0.77,clear-night,0.0,0.0,,1022.79,Clear,57.64,1515736800,0.0,5.73,334.0,1.24,0.33
56.51,0.0,20180112,50.02,07,0.79,clear-night,0.0,0.0,,1022.86,Clear,56.51,1515740400,0.0,6.35,25.0,1.0,0.15
55.7,0.0,20180112,49.74,08,0.8,clear-night,0.0,0.0,,1022.43,Clear,55.7,1515744000,0.0,5.96,6.0,0.81,0.16
55.01,0.05,20180112,48.93,09,0.8,clear-night,0.0,0.0,,1022.24,Clear,55.01,1515747600,0.0,5.68,30.0,1.0,0.18
54.15,0.04,20180112,48.33,10,0.81,clear-night,0.0,0.0,,1022.22,Clear,54.15,1515751200,0.0,5.85,9.0,0.89,0.12
53.15,0.15,20180112,47.59,11,0.81,clear-night,0.0,0.0,,1021.94,Clear,53.15,1515754800,0.0,5.06,10.0,1.14,0.25
52.62,0.32,20180112,47.38,12,0.82,partly-cloudy-night,0.0,0.0,,1021.45,Partly Cloudy,52.62,1515758400,0.0,5.25,32.0,0.8,0.25
52.81,0.27,20180112,47.29,13,0.81,partly-cloudy-night,0.0,0.0,,1021.3,Partly Cloudy,52.81,1515762000,0.0,5.63,25.0,1.47,0.44
52.22,0.24,20180112,47.24,14,0.83,clear-night,0.0,0.0,,1021.59,Clear,52.22,1515765600,0.0,5.76,21.0,1.4,0.31
52.04,0.14,20180112,47.23,15,0.84,clear-night,0.0,0.0,,1022.1,Clear,52.04,1515769200,0.0,6.91,5.0,1.06,0.22
53.69,0.02,20180112,48.23,16,0.82,clear-day,0.0,0.0,,1022.38,Clear,53.69,1515772800,0.0,7.5,347.0,1.05,0.1
58.78,0.11,20180112,50.93,17,0.75,clear-day,0.0,0.0,,1022.65,Clear,58.78,1515776400,1.0,8.01,199.0,1.33,0.2
63.22,0.12,20180112,51.28,18,0.65,clear-day,0.0,0.0,,1022.78,Clear,63.22,1515780000,2.0,7.66,222.0,2.52,0.39
68.16,0.12,20180112,50.96,19,0.54,clear-day,0.0,0.0,,1021.98,Clear,68.16,1515783600,3.0,6.89,213.0,4.08,0.64
71.25,0.07,20180112,50.87,20,0.49,clear-day,0.0,0.0,,1020.59,Clear,71.25,1515787200,3.0,7.19,242.0,4.67,0.83
73.41,0.04,20180112,50.45,21,0.44,clear-day,0.0,0.0,,1019.45,Clear,73.41,1515790800,3.0,6.35,225.0,6.59,1.59
73.41,0.04,20180112,51.24,22,0.46,clear-day,0.0,0.0,,1019.3,Clear,73.41,1515794400,2.0,5.77,235.0,6.81,1.87
71.96,0.09,20180112,51.97,23,0.49,clear-day,0.0,0.0,,1018.86,Clear,71.96,1515798000,1.0,6.35,235.0,5.96,1.44
70.22,0.12,20180113,51.93,00,0.52,clear-day,0.0,0.0,,1018.59,Clear,70.22,1515801600,0.0,6.2,264.0,5.45,0.8
66.06,0.18,20180113,52.13,01,0.61,clear-day,0.0,0.0,,1018.8,Clear,66.06,1515805200,0.0,5.26,274.0,5.03,0.71
63.41,0.51,20180113,51.9,02,0.66,partly-cloudy-night,0.0,0.0,,1018.9,Partly Cloudy,63.41,1515808800,0.0,4.04,346.0,3.26,0.48
61.28,0.13,20180113,51.86,03,0.71,clear-night,0.0,0.0,,1018.94,Clear,61.28,1515812400,0.0,5.42,354.0,2.9,0.69
60.51,0.05,20180113,50.69,04,0.7,clear-night,0.0,0.0,,1019.12,Clear,60.51,1515816000,0.0,5.32,21.0,2.9,0.9
59.46,0.04,20180113,50.35,05,0.72,clear-night,0.0,0.0,,1019.36,Clear,59.46,1515819600,0.0,4.73,20.0,2.45,0.92
58.6,0.07,20180113,49.9,06,0.73,clear-night,0.0,0.0,,1019.63,Clear,58.6,1515823200,0.0,5.2,17.0,2.82,0.74
58.77,0.0,20180113,48.87,07,0.7,clear-night,0.0,0.0,,1019.72,Clear,58.77,1515826800,0.0,6.54,14.0,2.71,0.67
58.5,0.0,20180113,47.39,08,0.67,clear-night,0.0,0.0,,1019.74,Clear,58.5,1515830400,0.0,7.74,356.0,2.79,0.94
58.92,0.0,20180113,47.22,09,0.65,clear-night,0.0,0.0,,1019.48,Clear,58.92,1515834000,0.0,8.06,17.0,3.81,1.26
59.29,0.0,20180113,45.05,10,0.59,clear-night,0.0,0.0,,1019.38,Clear,59.29,1515837600,0.0,8.75,25.0,4.3,1.73
58.47,0.0,20180113,43.74,11,0.58,clear-night,0.0,0.0,,1019.16,Clear,58.47,1515841200,0.0,9.05,16.0,4.4,1.68
58.51,0.0,20180113,41.78,12,0.54,clear-night,0.0,0.0,,1019.05,Clear,58.51,1515844800,0.0,9.72,7.0,4.72,1.84
59.14,0.0,20180113,39.97,13,0.49,clear-night,0.0,0.0,,1019.07,Clear,59.14,1515848400,0.0,9.95,4.0,5.47,1.97
58.85,0.0,20180113,39.25,14,0.48,clear-night,0.0,0.0,,1019.41,Clear,58.85,1515852000,0.0,10.0,5.0,5.15,1.75
58.72,0.0,20180113,38.59,15,0.47,clear-night,0.0,0.0,,1019.92,Clear,58.72,1515855600,0.0,10.0,9.0,5.58,1.76
62.14,0.06,20180113,39.51,16,0.43,clear-day,0.0,0.0,,1020.35,Clear,62.14,1515859200,0.0,10.0,11.0,7.14,3.11
67.32,0.12,20180113,41.34,17,0.39,clear-day,0.0,0.0,,1020.93,Clear,67.32,1515862800,1.0,10.0,13.0,5.44,1.77
73.39,0.05,20180113,39.35,18,0.29,clear-day,0.0,0.0,,1021.13,Clear,73.39,1515866400,2.0,10.0,4.0,5.58,1.76
77.67,0.08,20180113,37.31,19,0.23,clear-day,0.0,0.0,,1020.73,Clear,77.67,1515870000,3.0,10.0,14.0,6.79,2.28
80.76,0.08,20180113,34.74,20,0.19,clear-day,0.0,0.0,,1019.39,Clear,80.76,1515873600,3.0,10.0,17.0,7.89,2.21
82.67,0.04,20180113,33.32,21,0.17,clear-day,0.0,0.0,,1018.24,Clear,82.67,1515877200,3.0,10.0,15.0,7.15,2.06
84.06,0.06,20180113,32.17,22,0.15,clear-day,0.0,0.0,,1017.64,Clear,84.06,1515880800,2.0,10.0,28.0,6.54,1.3
83.64,0.05,20180113,32.42,23,0.16,clear-day,0.0,0.0,,1017.49,Clear,83.64,1515884400,1.0,10.0,35.0,6.85,1.48
82.27,0.05,20180114,33.25,00,0.17,clear-day,0.0,0.0,,1017.48,Clear,82.27,1515888000,0.0,10.0,32.0,6.45,1.54
78.19,0.04,20180114,34.71,01,0.21,clear-day,0.0,0.0,,1017.62,Clear,78.19,1515891600,0.0,10.0,33.0,5.97,2.14
74.86,0.04,20180114,34.78,02,0.23,clear-night,0.0,0.0,,1017.99,Clear,74.86,1515895200,0.0,10.0,34.0,6.0,2.28
72.99,0.0,20180114,34.02,03,0.24,clear-night,0.0,0.0,,1018.33,Clear,72.99,1515898800,0.0,10.0,31.0,6.32,2.21
72.01,0.0,20180114,33.48,04,0.24,clear-night,0.0,0.0,,1018.69,Clear,72.01,1515902400,0.0,10.0,41.0,6.22,2.45
70.91,0.0,20180114,32.85,05,0.25,clear-night,0.0,0.0,,1019.13,Clear,70.91,1515906000,0.0,10.0,40.0,5.84,2.52
69.13,0.0,20180114,33.62,06,0.27,clear-night,0.0,0.0,,1019.48,Clear,69.13,1515909600,0.0,10.0,27.0,5.63,2.03
67.59,0.0,20180114,34.54,07,0.29,clear-night,0.0,0.0,,1019.33,Clear,67.59,1515913200,0.0,10.0,22.0,4.53,1.95
66.7,0.0,20180114,34.09,08,0.3,clear-night,0.0,0.0,,1019.26,Clear,66.7,1515916800,0.0,10.0,18.0,5.11,1.61
64.56,0.0,20180114,34.5,09,0.33,clear-night,0.0,0.0,,1019.04,Clear,64.56,1515920400,0.0,10.0,12.0,4.85,2.29
62.91,0.0,20180114,35.34,10,0.36,clear-night,0.0,0.0,,1019.12,Clear,62.91,1515924000,0.0,10.0,7.0,4.84,2.21
61.65,0.0,20180114,35.22,11,0.37,clear-night,0.0,0.0,,1019.2,Clear,61.65,1515927600,0.0,10.0,9.0,5.03,1.95
61.14,0.0,20180114,34.94,12,0.37,clear-night,0.0,0.0,,1019.14,Clear,61.14,1515931200,0.0,10.0,2.0,4.41,1.7
60.99,0.0,20180114,34.62,13,0.37,clear-night,0.0,0.0,,1018.8,Clear,60.99,1515934800,0.0,10.0,4.0,4.41,1.68
61.28,0.0,20180114,35.15,14,0.38,clear-night,0.0,0.0,,1019.15,Clear,61.28,1515938400,0.0,10.0,24.0,3.31,1.25
61.39,0.0,20180114,35.32,15,0.38,clear-night,0.0,0.0,,1019.64,Clear,61.39,1515942000,0.0,10.0,35.0,5.56,1.74
62.69,0.0,20180114,36.08,16,0.37,clear-day,0.0,0.0,,1020.25,Clear,62.69,1515945600,0.0,10.0,26.0,5.29,2.07
67.31,0.19,20180114,36.94,17,0.33,clear-day,0.0,0.0,,1020.67,Clear,67.31,1515949200,1.0,10.0,33.0,5.73,1.97
72.44,0.15,20180114,36.05,18,0.26,clear-day,0.0,0.0,,1021.16,Clear,72.44,1515952800,2.0,10.0,34.0,4.23,1.22
77.18,0.12,20180114,34.6,19,0.21,clear-day,0.0,0.0,,1021.01,Clear,77.18,1515956400,3.0,10.0,50.0,4.29,0.75
79.86,0.17,20180114,33.14,20,0.18,clear-day,0.0,0.0,,1019.91,Clear,79.86,1515960000,3.0,10.0,76.0,5.51,0.8
81.33,0.16,20180114,32.26,21,0.17,clear-day,0.0,0.0,,1018.96,Clear,81.33,1515963600,3.0,10.0,117.0,5.88,0.45
81.95,0.09,20180114,31.75,22,0.16,clear-day,0.0,0.0,,1018.13,Clear,81.95,1515967200,2.0,10.0,165.0,4.49,0.38
81.11,0.1,20180114,32.91,23,0.18,clear-day,0.0,0.0,,1018.09,Clear,81.11,1515970800,1.0,10.0,217.0,6.74,2.08
79.02,0.04,20180115,33.3,00,0.19,clear-day,0.0,0.0,,1018.25,Clear,79.02,1515974400,0.0,10.0,214.0,6.59,2.17
73.77,0.01,20180115,36.28,01,0.26,clear-day,0.0,0.0,,1018.87,Clear,73.77,1515978000,0.0,10.0,248.0,3.54,1.11
69.03,0.03,20180115,37.64,02,0.32,clear-night,0.0,0.0,,1018.58,Clear,69.03,1515981600,0.0,10.0,43.0,2.54,0.22
66.55,0.0,20180115,38.34,03,0.35,clear-night,0.0,0.0,,1018.2,Clear,66.55,1515985200,0.0,10.0,94.0,1.95,0.34
63.87,0.01,20180115,39.77,04,0.41,clear-night,0.0,0.0,,1018.54,Clear,63.87,1515988800,0.0,10.0,57.0,1.52,0.14
61.98,0.0,20180115,39.74,05,0.44,clear-night,0.0,0.0,,1019.11,Clear,61.98,1515992400,0.0,10.0,338.0,1.09,0.28
60.72,0.0,20180115,40.58,06,0.47,clear-night,0.0,0.0,,1019.78,Clear,60.72,1515996000,0.0,10.0,24.0,1.12,0.37
59.51,0.0,20180115,40.88,07,0.5,clear-night,0.0,0.0,,1019.98,Clear,59.51,1515999600,0.0,10.0,55.0,1.44,0.24
