apparentTemperature,cloudCover,dateKey,dewPoint,hourKey,humidity,icon,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
68.29,0.44,20180821,58.48,13,0.71,partly-cloudy-day,,0.0,0.0,,1019.07,Partly Cloudy,68.29,1534856400,2.0,6.42,165.0,6.88,3.07
71.05,0.19,20180821,58.91,14,0.66,clear-day,,0.0,0.0,,1018.49,Clear,71.05,1534860000,4.0,6.27,163.0,10.44,4.42
74.02,0.19,20180821,58.04,15,0.57,clear-day,,0.0,0.0,,1018.01,Clear,74.02,1534863600,6.0,6.29,173.0,9.77,4.47
75.67,0.19,20180821,58.21,16,0.55,clear-day,,0.0,0.0,,1016.71,Clear,75.67,1534867200,7.0,6.34,172.0,11.24,4.87
77.28,0.75,20180821,58.5,17,0.52,partly-cloudy-day,,0.0,0.0,,1015.92,Mostly Cloudy,77.28,1534870800,5.0,6.3,167.0,11.3,5.47
77.8,0.75,20180821,58.52,18,0.52,partly-cloudy-day,,0.0,0.0,,1015.09,Mostly Cloudy,77.8,1534874400,5.0,8.03,179.0,11.19,4.63
77.2,0.44,20180821,59.1,19,0.54,partly-cloudy-day,,0.0,0.0,,1014.51,Partly Cloudy,77.2,1534878000,5.0,7.99,182.0,10.04,4.58
78.53,0.75,20180821,59.89,20,0.53,partly-cloudy-day,,0.0,0.0,,1013.8,Mostly Cloudy,78.49,1534881600,3.0,7.95,179.0,9.52,4.92
77.99,0.75,20180821,59.67,21,0.53,partly-cloudy-day,,0.0,0.0,,1013.17,Mostly Cloudy,77.98,1534885200,2.0,8.09,161.0,10.01,5.01
76.05,0.75,20180821,59.58,22,0.57,partly-cloudy-day,,0.0,0.0,,1012.51,Mostly Cloudy,76.05,1534888800,1.0,8.07,160.0,11.48,5.34
74.83,0.75,20180821,59.63,23,0.59,partly-cloudy-day,,0.0,0.0,,1011.79,Mostly Cloudy,74.83,1534892400,0.0,8.26,149.0,9.48,4.82
73.38,0.75,20180822,59.64,00,0.62,partly-cloudy-night,,0.0,0.0,,1011.5,Mostly Cloudy,73.38,1534896000,0.0,6.73,153.0,10.27,4.11
72.8,1.0,20180822,59.61,01,0.63,cloudy,,0.0,0.0,,1011.5,Overcast,72.8,1534899600,0.0,6.76,155.0,10.05,4.62
72.27,0.75,20180822,59.69,02,0.65,partly-cloudy-night,,0.0,0.0,,1010.7,Mostly Cloudy,72.27,1534903200,0.0,6.73,153.0,11.98,5.34
71.9,0.75,20180822,60.21,03,0.67,partly-cloudy-night,,0.0,0.0,,1010.1,Mostly Cloudy,71.87,1534906800,0.0,6.73,159.0,14.03,6.3
72.03,0.75,20180822,60.56,04,0.67,partly-cloudy-night,,0.0,0.0,,1008.9,Mostly Cloudy,71.97,1534910400,0.0,8.27,155.0,16.0,5.25
71.57,0.75,20180822,60.74,05,0.69,partly-cloudy-night,,0.0,0.0,,1007.8,Mostly Cloudy,71.48,1534914000,0.0,6.69,160.0,11.67,5.94
71.67,0.75,20180822,60.92,06,0.69,partly-cloudy-night,,0.0,0.0,,1007.0,Mostly Cloudy,71.56,1534917600,0.0,6.69,163.0,12.64,5.73
71.62,1.0,20180822,61.04,07,0.7,cloudy,,0.0,0.0,,1005.89,Overcast,71.49,1534921200,0.0,6.74,168.0,16.62,5.99
71.07,1.0,20180822,61.27,08,0.72,cloudy,,0.0,0.0,,1005.3,Overcast,70.91,1534924800,0.0,6.73,170.0,15.87,6.47
70.5,1.0,20180822,61.82,09,0.75,cloudy,,0.0,0.0,,1004.5,Overcast,70.27,1534928400,0.0,6.72,166.0,13.06,5.34
69.78,1.0,20180822,62.64,10,0.79,cloudy,,0.0,0.0,,1003.98,Overcast,69.42,1534932000,0.0,7.89,158.0,15.49,4.71
69.08,1.0,20180822,63.48,11,0.84,cloudy,,0.0,0.0,,1003.5,Overcast,68.59,1534935600,0.0,7.66,160.0,13.01,5.23
69.38,1.0,20180822,64.23,12,0.85,cloudy,,0.0025,0.08,rain,1002.9,Overcast,68.79,1534939200,1.0,5.16,170.0,11.9,5.76
70.14,0.75,20180822,64.69,13,0.85,partly-cloudy-day,,0.0,0.0,,1002.31,Mostly Cloudy,69.51,1534942800,2.0,6.5,163.0,12.36,5.78
71.8,1.0,20180822,65.24,14,0.82,cloudy,,0.0,0.0,,1001.71,Overcast,71.14,1534946400,3.0,6.58,168.0,17.97,5.61
72.93,1.0,20180822,65.47,15,0.79,cloudy,,0.0,0.0,,1001.8,Overcast,72.28,1534950000,4.0,6.63,200.0,16.26,4.87
73.97,0.75,20180822,64.57,16,0.74,partly-cloudy-day,,0.0,0.0,,1002.8,Mostly Cloudy,73.46,1534953600,5.0,6.5,243.0,15.03,5.35
73.04,1.0,20180822,60.67,17,0.65,cloudy,,0.0,0.0,,1002.8,Overcast,72.97,1534957200,4.0,6.59,273.0,12.71,3.32
73.73,1.0,20180822,59.98,18,0.62,cloudy,,0.0,0.0,,1003.0,Overcast,73.73,1534960800,4.0,6.48,278.0,11.4,4.3
74.31,1.0,20180822,60.33,19,0.62,cloudy,,0.0,0.0,,1003.0,Overcast,74.28,1534964400,3.0,7.93,294.0,11.9,4.28
73.41,0.75,20180822,60.08,20,0.63,partly-cloudy-day,,0.0,0.0,,1003.4,Mostly Cloudy,73.41,1534968000,3.0,6.67,289.0,10.77,3.84
73.18,0.75,20180822,60.55,21,0.65,partly-cloudy-day,,0.0,0.0,,1003.8,Mostly Cloudy,73.12,1534971600,2.0,8.05,282.0,10.02,4.8
71.74,0.75,20180822,60.33,22,0.67,partly-cloudy-day,,0.0,0.0,,1004.7,Mostly Cloudy,71.7,1534975200,1.0,8.15,286.0,9.85,5.05
69.66,1.0,20180822,59.1,23,0.69,cloudy,,0.0,0.0,,1005.69,Overcast,69.66,1534978800,0.0,6.71,294.0,11.2,3.89
67.36,1.0,20180823,57.54,00,0.71,cloudy,,0.0,0.0,,1006.8,Overcast,67.36,1534982400,0.0,8.28,306.0,11.16,5.07
66.17,1.0,20180823,55.67,01,0.69,cloudy,,0.0,0.0,,1008.11,Overcast,66.17,1534986000,0.0,6.71,310.0,11.01,4.55
65.01,1.0,20180823,55.0,02,0.7,cloudy,,0.0,0.0,,1008.9,Overcast,65.01,1534989600,0.0,8.28,301.0,10.61,4.4
64.54,1.0,20180823,54.54,03,0.7,cloudy,,0.0,0.0,,1009.51,Overcast,64.54,1534993200,0.0,6.69,312.0,10.72,4.5
64.23,1.0,20180823,53.69,04,0.69,cloudy,,0.0,0.0,,1009.79,Overcast,64.23,1534996800,0.0,6.67,309.0,11.15,4.45
63.52,0.75,20180823,52.63,05,0.68,partly-cloudy-night,,0.0,0.0,,1010.01,Mostly Cloudy,63.52,1535000400,0.0,6.66,307.0,9.73,4.26
62.2,0.44,20180823,52.15,06,0.7,partly-cloudy-night,,0.0,0.0,,1009.7,Partly Cloudy,62.2,1535004000,0.0,8.25,303.0,8.85,3.42
60.58,0.0,20180823,51.49,07,0.72,clear-night,,0.0,0.0,,1010.2,Clear,60.58,1535007600,0.0,8.27,309.0,7.28,2.43
58.24,0.0,20180823,51.07,08,0.77,clear-night,,0.0,0.0,,1010.8,Clear,58.24,1535011200,0.0,6.63,283.0,5.1,1.89
56.38,0.0,20180823,49.98,09,0.79,clear-night,,0.0,0.0,,1011.0,Clear,56.38,1535014800,0.0,6.62,294.0,5.16,1.53
54.35,0.0,20180823,48.71,10,0.81,clear-night,,0.0,0.0,,1011.5,Clear,54.35,1535018400,0.0,8.27,350.0,4.28,0.82
53.67,0.0,20180823,48.77,11,0.83,clear-day,,0.0,0.0,,1012.29,Clear,53.67,1535022000,0.0,6.54,262.0,4.57,1.2
58.98,0.0,20180823,50.23,12,0.73,clear-day,,0.0,0.0,,1012.8,Clear,58.98,1535025600,1.0,6.49,201.0,5.19,0.58
63.25,0.0,20180823,49.34,13,0.6,clear-day,,0.0,0.0,,1012.91,Clear,63.25,1535029200,2.0,6.47,232.0,5.97,1.27
66.56,0.0,20180823,49.56,14,0.54,clear-day,,0.0,0.0,,1013.2,Clear,66.56,1535032800,4.0,6.44,270.0,7.23,2.34
69.94,0.19,20180823,50.13,15,0.49,clear-day,,0.0,0.0,,1013.5,Clear,69.94,1535036400,5.0,7.89,258.0,7.26,2.95
71.7,0.75,20180823,47.23,16,0.42,partly-cloudy-day,,0.0,0.0,,1013.5,Mostly Cloudy,71.7,1535040000,5.0,6.32,301.0,9.06,3.25
72.86,0.75,20180823,44.09,17,0.36,partly-cloudy-day,,0.0,0.0,,1013.41,Mostly Cloudy,72.86,1535043600,5.0,7.98,292.0,9.9,3.96
74.16,0.44,20180823,42.73,18,0.32,partly-cloudy-day,,0.0,0.0,,1013.2,Partly Cloudy,74.16,1535047200,6.0,7.9,293.0,10.72,4.47
75.11,0.75,20180823,42.59,19,0.31,partly-cloudy-day,,0.0,0.0,,1012.91,Mostly Cloudy,75.11,1535050800,4.0,6.46,302.0,10.87,4.14
75.62,0.75,20180823,42.82,20,0.31,partly-cloudy-day,,0.0,0.0,,1012.6,Mostly Cloudy,75.62,1535054400,3.0,8.08,292.0,11.73,5.12
75.62,0.19,20180823,45.38,21,0.34,clear-day,,0.0,0.0,,1012.91,Clear,75.62,1535058000,2.0,8.04,297.0,9.58,3.51
75.03,0.0,20180823,46.24,22,0.36,clear-day,,0.0,0.0,,1013.0,Clear,75.03,1535061600,1.0,6.64,297.0,7.8,2.2
72.57,0.0,20180823,49.56,23,0.44,clear-day,,0.0,0.0,,1013.41,Clear,72.57,1535065200,0.0,8.02,299.0,4.89,1.95
66.5,0.0,20180824,52.53,00,0.61,clear-night,,0.0,0.0,,1014.11,Clear,66.5,1535068800,0.0,8.01,255.0,2.1,0.45
62.99,0.0,20180824,53.45,01,0.71,clear-night,,0.0,0.0,,1014.95,Clear,62.99,1535072400,0.0,7.27,185.0,3.23,0.73
61.9,0.19,20180824,54.02,02,0.75,clear-night,,0.0,0.0,,1015.72,Clear,61.9,1535076000,0.0,8.28,204.0,3.72,1.36
62.32,0.19,20180824,53.47,03,0.73,clear-night,,0.0,0.0,,1015.92,Clear,62.32,1535079600,0.0,8.28,220.0,4.52,1.32
62.25,0.19,20180824,52.96,04,0.72,clear-night,,0.0,0.0,,1016.29,Clear,62.25,1535083200,0.0,8.28,151.0,3.78,0.72
61.92,0.75,20180824,53.73,05,0.75,partly-cloudy-night,,0.0,0.0,,1016.5,Mostly Cloudy,61.92,1535086800,0.0,8.27,136.0,4.24,1.13
62.27,0.75,20180824,53.49,06,0.73,partly-cloudy-night,,0.0,0.0,,1016.71,Mostly Cloudy,62.27,1535090400,0.0,8.25,182.0,4.26,1.3
61.95,0.44,20180824,53.24,07,0.73,partly-cloudy-night,,0.0,0.0,,1017.3,Partly Cloudy,61.95,1535094000,0.0,8.25,193.0,5.75,2.03
61.32,0.0,20180824,53.36,08,0.75,clear-night,,0.0,0.0,,1017.49,Clear,61.32,1535097600,0.0,8.16,157.0,4.58,1.11
59.97,0.0,20180824,53.37,09,0.79,clear-night,,0.0,0.0,,1018.01,Clear,59.97,1535101200,0.0,8.1,173.0,4.41,1.6
59.76,0.0,20180824,52.83,10,0.78,clear-night,,0.0,0.0,,1018.61,Clear,59.76,1535104800,0.0,8.46,176.0,6.18,2.15
59.55,0.0,20180824,53.2,11,0.79,clear-day,,0.0,0.0,,1019.3,Clear,59.55,1535108400,0.0,8.7,164.0,6.01,1.53
62.43,0.0,20180824,55.21,12,0.77,clear-day,,0.0,0.0,,1019.46,Clear,62.43,1535112000,1.0,5.17,174.0,7.0,2.14
66.16,0.19,20180824,55.78,13,0.69,clear-day,,0.0,0.0,,1020.29,Clear,66.16,1535115600,2.0,6.4,179.0,9.78,4.25
69.72,0.0,20180824,57.09,14,0.64,clear-day,,0.0,0.0,,1020.5,Clear,69.72,1535119200,4.0,6.31,178.0,9.48,4.32
72.89,0.0,20180824,58.69,15,0.61,clear-day,,0.0,0.0,,1020.99,Clear,72.89,1535122800,6.0,6.36,189.0,9.97,4.37
76.17,0.0,20180824,59.63,16,0.57,clear-day,,0.0,0.0,,1021.12,Clear,76.17,1535126400,7.0,7.78,185.0,8.8,4.42
78.11,0.0,20180824,60.06,17,0.54,clear-day,,0.0,0.0,,1020.91,Clear,78.07,1535130000,8.0,6.38,199.0,9.67,3.91
81.69,0.0,20180824,60.41,18,0.5,clear-day,,0.0,0.0,,1020.99,Clear,80.98,1535133600,7.0,7.79,193.0,9.37,4.1
82.49,0.19,20180824,60.78,19,0.49,clear-day,,0.0,0.0,,1020.62,Clear,81.89,1535137200,5.0,6.45,196.0,9.1,3.47
83.36,0.19,20180824,60.6,20,0.47,clear-day,,0.0,0.0,,1020.49,Clear,83.0,1535140800,4.0,7.86,195.0,7.31,2.59
82.64,0.44,20180824,60.28,21,0.48,partly-cloudy-day,,0.0,0.0,,1020.61,Partly Cloudy,82.23,1535144400,2.0,6.63,198.0,6.24,2.49
82.53,0.0,20180824,61.15,22,0.5,clear-day,,0.0,0.0,,1020.62,Clear,81.82,1535148000,1.0,6.58,205.0,5.8,2.54
78.3,0.0,20180824,63.29,23,0.61,clear-day,,0.0,0.0,,1020.78,Clear,77.95,1535151600,0.0,6.53,205.0,4.11,2.25
73.85,0.0,20180825,63.47,00,0.71,clear-night,,0.0,0.0,,1021.12,Clear,73.46,1535155200,0.0,7.88,182.0,2.65,1.92
71.53,0.0,20180825,62.95,01,0.75,clear-night,,0.0,0.0,,1021.76,Clear,71.17,1535158800,0.0,6.71,161.0,2.53,1.61
70.57,0.0,20180825,62.35,02,0.76,clear-night,,0.0,0.0,,1022.4,Clear,70.27,1535162400,0.0,8.03,176.0,3.9,1.71
68.42,0.0,20180825,62.03,03,0.81,clear-night,,0.0,0.0,,1022.4,Clear,68.11,1535166000,0.0,7.82,180.0,3.23,0.91
67.0,0.0,20180825,61.24,04,0.82,clear-night,,0.0,0.0,,1022.79,Clear,66.75,1535169600,0.0,7.34,147.0,3.34,0.97
66.13,0.0,20180825,60.44,05,0.82,clear-night,,0.0,0.0,,1023.28,Clear,65.96,1535173200,0.0,7.22,157.0,3.67,1.63
64.94,0.0,20180825,59.73,06,0.84,clear-night,,0.0,0.0,,1023.28,Clear,64.83,1535176800,0.0,6.49,154.0,4.59,1.62
64.07,0.0,20180825,59.5,07,0.85,clear-night,,0.0,0.0,,1023.42,Clear,63.95,1535180400,0.0,7.51,154.0,3.21,1.06
63.57,0.0,20180825,58.7,08,0.84,clear-night,,0.0,0.0,,1023.42,Clear,63.55,1535184000,0.0,6.71,153.0,3.45,1.43
62.8,0.0,20180825,58.54,09,0.86,clear-night,,0.0,0.0,,1023.69,Clear,62.78,1535187600,0.0,5.52,155.0,3.04,1.21
62.03,0.44,20180825,58.15,10,0.87,partly-cloudy-night,,0.0,0.0,,1023.82,Partly Cloudy,62.03,1535191200,0.0,4.32,159.0,4.51,1.67
61.7,0.75,20180825,58.19,11,0.88,partly-cloudy-day,,0.0,0.0,,1024.19,Mostly Cloudy,61.68,1535194800,0.0,5.42,171.0,4.34,2.37
65.19,0.75,20180825,59.82,12,0.83,partly-cloudy-day,,0.0,0.0,,1024.52,Mostly Cloudy,65.07,1535198400,1.0,5.89,182.0,4.91,1.91
68.69,0.75,20180825,60.88,13,0.77,partly-cloudy-day,,0.0,0.0,,1024.52,Mostly Cloudy,68.54,1535202000,2.0,6.28,173.0,4.57,2.7
72.84,0.19,20180825,61.59,14,0.68,clear-day,,0.0,0.0,,1024.42,Clear,72.67,1535205600,4.0,6.24,191.0,6.44,3.03
76.02,0.19,20180825,62.6,15,0.64,clear-day,,0.0,0.0,,1023.92,Clear,75.75,1535209200,5.0,6.36,183.0,7.56,3.03
79.46,0.0,20180825,62.46,16,0.57,clear-day,,0.0,0.0,,1023.19,Clear,79.18,1535212800,7.0,6.3,183.0,8.63,4.2
81.45,0.44,20180825,60.69,17,0.51,partly-cloudy-day,,0.0,0.0,,1022.48,Partly Cloudy,80.61,1535216400,6.0,6.37,190.0,9.9,4.68
82.2,0.75,20180825,57.97,18,0.44,partly-cloudy-day,,0.0,0.0,,1022.31,Mostly Cloudy,82.2,1535220000,5.0,7.72,183.0,10.05,5.0
82.18,0.19,20180825,57.7,19,0.43,clear-day,,0.0,0.0,,1021.28,Clear,82.18,1535223600,5.0,7.84,172.0,12.41,5.92
82.21,0.19,20180825,56.26,20,0.41,clear-day,,0.0,0.0,,1021.2,Clear,82.21,1535227200,3.0,7.85,175.0,13.94,5.69
81.26,0.0,20180825,55.42,21,0.41,clear-day,,0.0,0.0,,1020.99,Clear,81.26,1535230800,2.0,7.94,177.0,13.68,6.69
80.12,0.0,20180825,54.48,22,0.41,clear-day,,0.0,0.0,,1020.5,Clear,80.12,1535234400,1.0,6.47,175.0,11.55,5.41
77.12,0.0,20180825,54.26,23,0.45,clear-day,,0.0,0.0,,1020.5,Clear,77.12,1535238000,0.0,6.42,178.0,10.31,5.07
74.18,0.0,20180826,54.57,00,0.5,clear-night,,0.0,0.0,,1020.41,Clear,74.18,1535241600,0.0,6.57,174.0,9.83,3.87
72.94,0.0,20180826,54.9,01,0.53,clear-night,,0.0,0.0,,1020.62,Clear,72.94,1535245200,0.0,6.54,174.0,8.25,3.47
71.27,0.0,20180826,55.88,02,0.58,clear-night,,0.0,0.0,,1020.7,Clear,71.27,1535248800,0.0,6.52,173.0,7.89,2.51
69.91,0.0,20180826,56.17,03,0.62,clear-night,,0.0,0.0,,1020.7,Clear,69.91,1535252400,0.0,6.94,173.0,7.32,3.19
68.89,0.0,20180826,56.62,04,0.65,clear-night,,0.0,0.0,,1020.41,Clear,68.89,1535256000,0.0,6.93,166.0,6.53,2.73
68.34,0.0,20180826,57.23,05,0.68,clear-night,,0.0,0.0,,1020.09,Clear,68.34,1535259600,0.0,6.53,164.0,7.13,2.65
68.02,0.0,20180826,57.11,06,0.68,clear-night,,0.0,0.0,,1019.69,Clear,68.02,1535263200,0.0,6.56,179.0,8.45,3.07
66.6,0.0,20180826,57.25,07,0.72,clear-night,,0.0,0.0,,1019.42,Clear,66.6,1535266800,0.0,6.48,177.0,8.6,4.0
66.12,0.0,20180826,57.54,08,0.74,clear-night,,0.0,0.0,,1019.1,Clear,66.12,1535270400,0.0,6.49,178.0,7.84,4.14
65.87,0.0,20180826,57.57,09,0.75,clear-night,,0.0,0.0,,1018.8,Clear,65.87,1535274000,0.0,6.55,167.0,6.23,2.75
65.37,0.19,20180826,57.65,10,0.76,clear-night,,0.0,0.0,,1018.91,Clear,65.37,1535277600,0.0,6.4,176.0,7.17,3.13
65.56,0.75,20180826,58.09,11,0.77,partly-cloudy-day,,0.0,0.0,,1018.19,Mostly Cloudy,65.56,1535281200,0.0,6.43,170.0,10.28,3.68
67.31,0.19,20180826,58.32,12,0.73,clear-day,,0.0,0.0,,1017.89,Clear,67.31,1535284800,1.0,6.44,165.0,8.91,3.42
69.79,0.19,20180826,59.26,13,0.69,clear-day,,0.0,0.0,,1017.71,Clear,69.79,1535288400,2.0,6.29,177.0,10.93,4.74
72.81,0.19,20180826,60.04,14,0.64,clear-day,,0.0,0.0,,1017.31,Clear,72.81,1535292000,4.0,6.23,171.0,11.07,4.11
75.04,0.19,20180826,60.28,15,0.6,clear-day,,0.0,0.0,,1016.99,Clear,75.01,1535295600,5.0,6.24,171.0,13.15,5.88
75.49,0.75,20180826,61.57,16,0.62,partly-cloudy-day,,0.0,0.0,,1016.29,Mostly Cloudy,75.32,1535299200,5.0,7.89,174.0,12.54,5.05
72.81,1.0,20180826,63.2,17,0.73,cloudy,,0.0,0.0,,1016.4,Overcast,72.44,1535302800,4.0,4.11,200.0,9.45,4.14
73.25,1.0,20180826,65.24,18,0.78,cloudy,,0.0,0.0,,1015.57,Overcast,72.63,1535306400,4.0,5.01,181.0,11.38,3.56
75.58,1.0,20180826,64.81,19,0.71,cloudy,,0.0,0.0,,1014.9,Overcast,75.06,1535310000,3.0,6.52,195.0,8.69,3.99
75.94,0.75,20180826,64.96,20,0.7,partly-cloudy-day,,0.0,0.0,,1014.9,Mostly Cloudy,75.41,1535313600,3.0,6.44,202.0,9.88,3.6
78.19,0.75,20180826,65.35,21,0.66,partly-cloudy-day,,0.0,0.0,,1014.51,Mostly Cloudy,77.62,1535317200,2.0,6.38,185.0,10.01,4.33
77.52,0.75,20180826,65.97,22,0.69,partly-cloudy-day,,0.0,0.0,,1014.29,Mostly Cloudy,76.89,1535320800,1.0,7.96,185.0,6.52,3.01
76.17,1.0,20180826,66.08,23,0.73,cloudy,,0.0,0.0,,1014.2,Overcast,75.51,1535324400,0.0,6.45,195.0,6.0,2.4
74.84,0.75,20180827,65.85,00,0.75,partly-cloudy-night,,0.0,0.0,,1014.29,Mostly Cloudy,74.19,1535328000,0.0,6.54,195.0,4.83,2.39
73.79,0.75,20180827,66.44,01,0.8,partly-cloudy-night,,0.0,0.0,,1014.8,Mostly Cloudy,73.03,1535331600,0.0,6.51,196.0,5.27,2.21
73.4,0.75,20180827,66.62,02,0.82,partly-cloudy-night,,0.0,0.0,,1015.09,Mostly Cloudy,72.61,1535335200,0.0,6.5,214.0,4.9,1.65
73.06,1.0,20180827,66.32,03,0.82,cloudy,,0.0,0.0,,1015.09,Overcast,72.29,1535338800,0.0,6.48,244.0,4.25,1.07
72.29,1.0,20180827,66.77,04,0.85,cloudy,,0.0,0.0,,1015.19,Overcast,71.44,1535342400,0.0,6.4,254.0,3.3,0.62
70.85,0.44,20180827,66.23,05,0.88,partly-cloudy-night,,0.0,0.0,,1015.72,Partly Cloudy,70.02,1535346000,0.0,6.17,250.0,4.76,1.25
69.74,0.0,20180827,65.95,06,0.9,clear-night,,0.0,0.0,,1015.82,Clear,68.91,1535349600,0.0,5.72,211.0,2.61,0.79
69.33,0.75,20180827,65.39,07,0.9,partly-cloudy-night,,0.0,0.0,,1015.62,Mostly Cloudy,68.56,1535353200,0.0,5.66,242.0,2.15,0.87
68.64,0.44,20180827,64.62,08,0.89,partly-cloudy-night,,0.0,0.0,,1015.92,Partly Cloudy,67.95,1535356800,0.0,5.15,208.0,3.01,0.49
68.17,0.44,20180827,64.11,09,0.89,partly-cloudy-night,,0.0,0.0,,1016.29,Partly Cloudy,67.55,1535360400,0.0,4.45,247.0,3.75,0.64
67.86,0.44,20180827,64.33,10,0.91,partly-cloudy-night,,0.0,0.0,,1016.71,Partly Cloudy,67.18,1535364000,0.0,5.58,253.0,4.18,0.67
68.24,0.75,20180827,63.94,11,0.88,partly-cloudy-day,,0.0,0.0,,1016.99,Mostly Cloudy,67.64,1535367600,0.0,5.61,220.0,4.37,0.54
70.65,0.44,20180827,65.48,12,0.86,partly-cloudy-day,,0.0,0.0,,1017.31,Partly Cloudy,69.93,1535371200,1.0,5.54,120.0,4.01,0.72
73.21,0.19,20180827,66.2,13,0.81,clear-day,,0.0,0.0,,1017.31,Clear,72.47,1535374800,2.0,6.14,209.0,3.76,0.85
75.77,0.44,20180827,65.83,14,0.73,partly-cloudy-day,,0.0,0.0,,1017.71,Partly Cloudy,75.13,1535378400,3.0,6.27,232.0,5.91,1.13
78.06,,20180827,65.54,15,0.67,clear-day,,,,rain,1017.78,Clear,77.48,1535382000,,,278.0,,0.73
79.89,0.75,20180827,65.16,16,0.62,partly-cloudy-day,,0.0,0.0,,1017.31,Mostly Cloudy,79.34,1535385600,5.0,6.41,228.0,6.17,0.94
82.49,0.75,20180827,64.84,17,0.59,partly-cloudy-day,,0.0,0.0,,1017.1,Mostly Cloudy,80.69,1535389200,5.0,6.49,264.0,6.18,1.06
82.89,0.75,20180827,65.01,18,0.58,partly-cloudy-day,,0.0,0.0,,1016.6,Mostly Cloudy,81.06,1535392800,5.0,6.69,203.0,4.55,0.43
82.46,0.75,20180827,65.27,19,0.6,partly-cloudy-day,,0.0,0.0,,1016.09,Mostly Cloudy,80.55,1535396400,4.0,6.69,181.0,2.98,0.03
82.28,0.19,20180827,65.58,20,0.61,clear-day,,0.0,0.0,,1016.19,Clear,80.3,1535400000,3.0,6.65,195.0,3.89,1.27
82.23,0.0,20180827,66.4,21,0.63,clear-day,,0.0,0.0,,1015.62,Clear,80.05,1535403600,2.0,6.74,182.0,4.39,1.65
81.54,0.0,20180827,67.37,22,0.67,clear-day,,0.0,0.0,,1015.52,Clear,79.24,1535407200,1.0,6.62,185.0,3.19,0.96
79.1,0.0,20180827,68.51,23,0.72,clear-day,,0.0,0.0,,1015.29,Clear,78.18,1535410800,0.0,6.61,191.0,2.84,1.21
75.95,0.19,20180828,68.37,00,0.8,clear-night,,0.0,0.0,,1014.61,Clear,74.99,1535414400,0.0,6.63,163.0,2.84,1.45
75.49,0.44,20180828,67.76,01,0.79,partly-cloudy-night,,0.0,0.0,,1014.7,Partly Cloudy,74.61,1535418000,0.0,6.67,154.0,3.67,2.3
75.51,1.0,20180828,67.84,02,0.8,cloudy,,0.0,0.0,,1014.9,Overcast,74.62,1535421600,0.0,6.7,181.0,4.1,1.96
75.81,0.75,20180828,68.11,03,0.8,partly-cloudy-night,,0.0,0.0,,1014.51,Mostly Cloudy,74.88,1535425200,0.0,6.54,178.0,5.89,3.04
75.95,0.75,20180828,67.79,04,0.78,partly-cloudy-night,,0.0,0.0,,1014.11,Mostly Cloudy,75.07,1535428800,0.0,6.54,166.0,5.29,1.95
75.92,0.75,20180828,67.58,05,0.78,partly-cloudy-night,,0.0,0.0,,1013.59,Mostly Cloudy,75.07,1535432400,0.0,6.49,175.0,7.37,2.55
76.74,0.75,20180828,67.77,06,0.76,partly-cloudy-night,,0.0,0.0,,1013.09,Mostly Cloudy,75.88,1535436000,0.0,6.26,183.0,8.63,4.23
76.11,0.75,20180828,68.58,07,0.8,partly-cloudy-night,,0.0,0.0,,1012.71,Mostly Cloudy,75.13,1535439600,0.0,6.28,199.0,8.05,3.18
76.74,0.75,20180828,69.15,08,0.8,partly-cloudy-night,,0.0,0.0,,1013.09,Mostly Cloudy,75.7,1535443200,0.0,6.17,200.0,8.14,2.8
75.5,1.0,20180828,70.02,09,0.87,cloudy,,0.0017,0.26,rain,1013.89,Overcast,74.3,1535446800,0.0,2.05,208.0,7.86,3.4
74.25,1.0,20180828,70.37,10,0.92,rain,,0.0382,0.51,rain,1013.59,Light Rain,72.95,1535450400,0.0,4.32,162.0,4.79,1.68
74.13,0.75,20180828,70.49,11,0.92,partly-cloudy-day,,0.0,0.0,,1013.8,Mostly Cloudy,72.81,1535454000,0.0,4.09,200.0,5.11,1.49
75.13,0.75,20180828,71.0,12,0.91,partly-cloudy-day,,0.0,0.0,,1013.89,Mostly Cloudy,73.77,1535457600,1.0,4.5,179.0,5.01,2.13
77.19,0.75,20180828,72.28,13,0.89,partly-cloudy-day,,0.0,0.0,,1013.41,Humid and Mostly Cloudy,75.73,1535461200,2.0,5.28,177.0,6.03,1.63
79.6,0.14,20180828,73.2,14,0.85,clear-day,,0.0,0.0,,1012.87,Humid,78.09,1535464800,4.0,4.41,187.0,7.23,1.93
87.91,0.75,20180828,73.45,15,0.75,partly-cloudy-day,,0.0,0.0,,1012.6,Humid and Mostly Cloudy,82.15,1535468400,4.0,6.15,181.0,9.59,4.15
90.84,0.75,20180828,72.78,16,0.68,partly-cloudy-day,,0.0,0.0,,1011.71,Humid and Mostly Cloudy,84.45,1535472000,5.0,6.36,182.0,10.32,3.79
92.44,0.19,20180828,72.7,17,0.65,clear-day,,0.0,0.0,,1011.11,Humid,85.68,1535475600,7.0,6.37,195.0,10.6,4.66
95.05,0.19,20180828,71.77,18,0.58,clear-day,,0.0,0.0,,1010.7,Clear,88.34,1535479200,6.0,7.73,202.0,13.06,6.68
93.99,0.0,20180828,70.45,19,0.56,clear-day,,0.0,0.0,,1010.6,Clear,88.4,1535482800,5.0,8.57,214.0,12.66,5.06
